pid,date,min_irrigated_yield,max_irrigated_yield,avg_irrigated_yield,stddev_irrigated_yield,min_nonirrigated_yield,max_nonirrigated_yield,avg_nonirrigated_yield,stddev_nonirrigated_yield,avg_irrigation,stddev_irrigation,max_irrigated_type,max_nonirrigated_type
303090,2020-09-01,16.36,65.59,39.49,17.99,10.45,24.47,17.30,5.11,334.45,114.99,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best"
289352,2020-09-01,6.30,35.47,20.46,10.96,2.12,5.83,3.83,1.33,321.99,118.61,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
290928,2020-09-01,7.64,40.70,23.66,12.30,5.32,12.71,9.01,2.68,297.16,116.51,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
295833,2020-09-01,3.87,25.14,14.25,8.05,0.94,3.35,2.34,0.87,320.87,127.05,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,gr-fischer2013,srwc-pont-raspalje,srwc-pont-beaupre-best"
289574,2020-09-01,6.97,37.96,21.97,11.64,1.49,4.37,3.17,1.12,346.37,121.83,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-raspalje,gr-fischer2013,srwc-pont-beaupre-best"
301082,2020-09-01,9.81,51.92,30.02,15.95,7.83,21.33,14.07,5.02,340.28,147.39,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-beaupre-best"
303554,2020-09-01,13.02,60.54,35.63,17.73,8.15,18.96,13.13,3.93,396.40,151.41,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-beaupre-best"
290469,2020-09-01,7.12,38.98,22.51,12.01,1.58,4.12,3.07,0.96,363.55,127.85,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje,gr-fischer2013"
291845,2020-09-01,7.20,34.67,20.48,10.02,7.20,25.33,16.87,6.76,97.11,51.22,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best"
288451,2020-09-01,7.54,38.28,22.31,11.47,1.16,3.59,2.20,0.85,308.51,112.28,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","gr-fischer2013,gr-fischer2013,gr-fischer2013,srwc-pont-raspalje"
290703,2020-09-01,7.59,40.71,23.64,12.33,3.61,8.95,6.24,1.86,321.46,120.72,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
291042,2020-09-01,8.08,41.71,24.35,12.44,7.25,16.73,12.05,3.81,266.63,109.64,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-raspalje"
298747,2020-09-01,4.73,31.11,17.75,9.96,1.84,5.32,3.42,1.27,330.20,136.81,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
292472,2020-09-01,8.49,42.64,25.04,12.56,3.09,8.16,5.81,1.84,330.11,118.02,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
289458,2020-09-01,7.47,38.72,22.56,11.64,2.26,6.14,4.18,1.49,333.18,116.92,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje"
298065,2020-09-01,5.70,32.99,19.05,10.21,1.65,5.13,3.23,1.34,343.34,131.30,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,gr-fischer2013,gr-fischer2013,srwc-pont-raspalje"
290436,2020-09-01,12.79,48.08,29.32,12.60,12.79,33.11,22.66,7.87,123.47,48.77,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-fritzi-best"
302539,2020-09-01,10.94,55.00,32.02,16.56,7.35,16.94,11.73,3.53,371.37,148.02,"srwc-pont-fritzi-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-beaupre-best"
292228,2020-09-01,12.25,49.21,29.76,13.26,12.25,32.25,21.54,7.79,170.65,63.31,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-raspalje"
290822,2020-09-01,7.54,40.18,23.38,12.09,6.77,15.02,10.99,3.37,269.28,109.66,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-beaupre-best"
289510,2020-09-01,6.71,33.50,19.61,9.90,6.56,14.55,10.09,3.10,156.47,78.41,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
294353,2020-09-01,12.34,51.22,30.85,13.97,12.32,29.52,19.87,6.79,202.01,74.85,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best"
301976,2020-09-01,10.84,54.92,31.99,16.53,7.09,15.54,11.08,3.17,369.88,147.10,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-beaupre-best"
293573,2020-09-01,13.25,52.36,31.72,14.05,13.25,35.26,22.96,8.48,155.98,60.74,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-raspalje,srwc-pont-beaupre-best"
303666,2020-09-01,12.81,60.09,35.32,17.66,8.29,21.31,14.24,4.70,396.37,151.34,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-fritzi-best"
291053,2020-09-01,7.11,38.87,22.52,11.80,4.94,12.22,8.21,2.47,242.38,109.72,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
297616,2020-09-01,6.69,36.40,21.22,10.99,1.79,5.58,3.35,1.36,328.74,127.45,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,gr-fischer2013,gr-fischer2013,gr-fischer2013"
293123,2020-09-01,12.51,50.87,30.71,13.79,12.51,31.91,20.86,7.65,190.99,70.84,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best"
304455,2020-09-01,11.73,57.58,33.61,17.22,7.65,17.35,12.04,3.57,413.90,161.11,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-beaupre-best"
294803,2020-09-01,12.44,51.54,31.05,14.07,12.43,34.27,21.44,8.42,190.42,68.08,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best"
298055,2020-09-01,7.15,40.57,23.51,12.45,1.90,5.39,4.08,1.32,347.54,136.98,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","gr-fischer2013,srwc-pont-beaupre-best,srwc-pont-raspalje,gr-fischer2013"
289462,2020-09-01,7.18,38.19,22.16,11.60,1.81,5.13,3.67,1.27,335.22,118.42,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje,gr-fischer2013"
291398,2020-09-01,6.25,34.82,20.12,10.67,6.25,22.21,14.43,6.16,137.07,74.12,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best"
288420,2020-09-01,14.79,51.49,31.82,12.97,8.58,18.86,14.18,3.73,211.84,67.09,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-beaupre-best"
302097,2020-09-01,11.63,56.29,32.88,16.76,8.83,22.28,14.60,5.09,344.49,142.80,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best"
292033,2020-09-01,8.52,44.50,25.89,13.39,2.30,6.41,4.73,1.50,375.54,130.97,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-raspalje"
288469,2020-09-01,5.67,31.42,18.13,9.66,5.67,13.71,9.91,3.32,193.08,89.84,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-beaupre-best"
293283,2020-09-01,5.80,31.26,18.18,9.42,2.73,8.25,5.22,1.80,243.59,102.41,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
289623,2020-09-01,6.28,31.79,18.58,9.41,6.28,14.98,10.91,3.66,139.58,70.07,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-beaupre-best"
301528,2020-09-01,9.86,52.30,30.27,16.04,7.19,17.69,12.15,3.85,354.75,147.07,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-raspalje"
298280,2020-09-01,7.13,40.97,23.70,12.63,1.98,5.59,4.19,1.38,353.22,140.04,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje,gr-fischer2013"
297731,2020-09-01,6.82,36.69,21.43,11.03,1.64,5.25,3.19,1.33,326.07,126.49,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje,gr-fischer2013"
289701,2020-09-01,6.05,34.14,19.74,10.45,4.93,11.25,8.06,2.51,253.69,104.09,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
289581,2020-09-01,5.83,34.01,19.56,10.58,2.10,5.48,3.91,1.20,305.94,116.73,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
292266,2020-09-01,7.58,40.76,23.67,12.34,5.09,12.22,8.41,2.38,286.12,118.60,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
301083,2020-09-01,9.80,51.87,29.99,15.92,8.07,21.97,14.45,5.18,332.62,145.84,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-fritzi-best"
297239,2020-09-01,5.58,33.38,19.19,10.45,2.45,5.64,3.80,1.22,295.75,128.99,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
290247,2020-09-01,7.36,39.42,22.87,12.01,1.26,3.54,2.38,0.82,355.17,125.10,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,gr-fischer2013,gr-fischer2013,srwc-pont-raspalje"
302207,2020-09-01,11.77,56.81,33.20,16.90,8.67,23.04,15.44,5.30,357.91,145.95,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best"
301193,2020-09-01,9.61,51.28,29.62,15.79,7.71,20.71,13.82,4.85,337.38,146.57,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-raspalje"
294260,2020-09-01,5.70,32.96,19.07,10.12,1.27,3.22,2.23,0.71,347.93,126.49,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,gr-fischer2013"
292562,2020-09-01,13.01,51.10,31.02,13.63,12.61,29.45,19.85,6.59,180.24,65.52,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best"
288585,2020-09-01,5.89,31.87,18.48,9.68,5.89,13.38,9.58,3.16,185.34,85.12,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-beaupre-best"
290145,2020-09-01,7.05,37.32,21.72,11.25,2.89,7.10,5.22,1.49,302.16,112.80,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
294131,2020-09-01,12.68,51.89,31.32,14.08,12.68,32.53,21.18,7.78,191.92,71.24,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best"
290883,2020-09-01,13.21,48.89,29.91,12.69,13.21,35.74,24.35,8.50,108.78,43.75,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best"
289245,2020-09-01,5.72,32.76,18.88,10.14,2.21,5.85,4.24,1.33,279.59,111.56,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
288919,2020-09-01,6.17,33.02,19.17,10.00,6.17,13.67,9.88,3.20,207.78,90.89,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-raspalje"
290932,2020-09-01,7.95,41.49,24.18,12.41,7.11,14.90,11.03,3.19,275.10,111.11,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-beaupre-best"
304228,2020-09-01,12.52,59.36,34.83,17.52,6.81,16.09,11.67,3.47,416.62,157.62,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-beaupre-best"
289119,2020-09-01,8.69,41.49,24.43,12.11,2.44,6.87,4.69,1.69,329.64,112.52,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
301071,2020-09-01,8.74,48.30,27.99,14.82,8.69,25.30,15.46,6.58,297.36,123.18,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best"
303780,2020-09-01,12.31,58.54,34.33,17.30,7.74,19.12,13.24,4.03,391.17,150.90,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-raspalje"
295007,2020-09-01,3.67,23.14,13.03,7.26,1.40,4.07,2.45,1.04,256.27,111.00,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,gr-fischer2013"
291708,2020-09-01,8.28,43.07,25.09,12.93,6.26,14.28,10.30,2.98,292.47,119.63,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
288005,2020-09-01,6.56,35.55,20.56,10.88,1.29,3.78,2.45,0.90,276.33,110.83,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","gr-fischer2013,srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje"
287392,2020-09-01,5.76,29.42,17.14,8.65,3.68,9.29,6.69,2.12,170.76,79.65,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-raspalje"
296463,2020-09-01,5.81,33.80,19.45,10.57,1.39,5.11,2.88,1.31,343.06,136.23,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-hart12coppice,srwc-pont-beaupre-best","gr-fischer2013,gr-fischer2013,gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje"
287391,2020-09-01,5.45,28.56,16.59,8.42,4.37,10.94,7.52,2.51,158.82,75.80,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
302430,2020-09-01,12.05,57.74,33.79,17.11,7.95,18.70,12.94,3.90,377.08,148.64,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-raspalje"
296909,2020-09-01,6.77,37.30,21.62,11.42,1.72,6.29,3.73,1.66,332.56,133.70,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,gr-fischer2013,gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje"
296800,2020-09-01,6.78,37.12,21.52,11.36,1.58,5.77,3.42,1.51,331.66,132.63,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,gr-fischer2013,gr-fischer2013,srwc-pont-raspalje,gr-fischer2013"
291283,2020-09-01,6.61,33.91,19.88,9.99,6.61,20.29,14.25,5.35,157.13,75.28,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-hart12coppice,srwc-pont-beaupre-best"
296352,2020-09-01,5.63,33.05,18.99,10.37,1.16,4.20,2.37,1.01,343.88,136.31,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","gr-fischer2013,gr-fischer2013,gr-fischer2013,srwc-pont-raspalje"
296908,2020-09-01,6.44,36.33,20.99,11.22,1.72,6.01,3.58,1.57,333.68,133.43,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","gr-fischer2013,srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje"
301530,2020-09-01,10.47,53.78,31.24,16.32,7.60,19.58,13.48,4.40,355.83,147.18,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-raspalje"
289928,2020-09-01,6.26,34.85,20.20,10.58,6.26,15.52,10.79,3.84,238.95,100.74,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-beaupre-best"
290491,2020-09-01,7.04,37.15,21.70,11.04,7.04,17.52,12.18,4.28,226.19,93.90,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-beaupre-best"
291508,2020-09-01,6.92,35.67,20.89,10.55,6.92,21.40,14.66,5.66,150.89,75.48,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-hart12coppice,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best"
301646,2020-09-01,10.87,54.64,31.80,16.47,8.39,22.26,14.79,5.18,335.04,141.29,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-fritzi-best,srwc-pont-beaupre-best"
302316,2020-09-01,11.99,57.81,33.84,17.14,7.79,18.20,12.69,3.78,380.75,148.61,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-beaupre-best"
296795,2020-09-01,6.09,35.79,20.59,11.19,1.71,5.78,3.46,1.49,344.16,137.48,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","gr-fischer2013,srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje"
292047,2020-09-01,7.35,39.59,23.02,11.95,7.35,19.54,13.19,4.82,235.87,101.15,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-raspalje"
302876,2020-09-01,11.89,57.64,33.69,17.16,8.19,20.07,13.69,4.29,374.38,148.38,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best"
301978,2020-09-01,11.23,55.99,32.65,16.80,7.47,17.62,12.24,3.70,381.12,149.72,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-beaupre-best"
296452,2020-09-01,5.73,35.55,20.28,11.36,1.99,5.05,3.46,1.15,360.04,143.72,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje,gr-fischer2013"
296905,2020-09-01,6.52,37.12,21.45,11.47,1.80,6.18,3.78,1.62,331.89,134.73,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,srwc-pont-raspalje,gr-fischer2013,gr-fischer2013"
